maybe you've thought about them , too .	也許你也想過他們 。
this is not a real incision .	這不是真正的關聯 。
because the data just doesn't lie .	因為這些數據並不謊言 。
that's what broke my heart .	這就是我心碎的 。
but there's an important caveat .	但有個很重要的洞穴 。
so to do that , it's easy .	為了做到這一點 , 很容易 。
you're very happy about this part .	你很高興這部分 。
it didn't exactly work out that way .	不是這樣運作 。
or how about 'ball' ? "	或者 , 「 球怎麼辦 ? 」
you know , i bet you are too .	我敢說你們也是 。
it's a difficult place to work in .	這是一個很難工作的地方 。
who is going to take care of my child ?	誰會照顧我的孩子 ?
why do you feel sorry for them ?	為什麼你覺得很抱歉 ?
most girls end up pregnant .	大部分的女孩都懷孕了 。
your parents were peaceful people .	你的父母很和平 。
let's talk about a few of them .	我們來談其中一些 。
that's power if i ever saw it .	如果我看過它的話 , 那就是力量 。
i witnessed killing . . .	我見證了殺戮 。
but it hasn't always been easy .	但它並不總是容易 。
that's the operative word .	那就是運作詞 。
now , the recession .	現在 , 退休 。
the mechanism isn't clear .	機制並不明顯 。
a terrorist attack .	恐怖襲擊 。
they hoped that other people would do so .	他們希望其他人會這樣做
it's on this side of the brain .	它在大腦的這一邊 。
" did anybody hear that ? "	「 有人聽過嗎 ? 」
and within it , the amazement .	除此之外 , 令人驚訝 。
on some days , i could do no work .	有些時候 , 我做不到 。
brownway: good morning .	布朗:早上好 。
it's not too difficult to do that .	這樣做不太困難 。
how many followers have i gained ?	我得到了多少追隨者 ?
today's its debut .	今天的預算 。
and we have taken pictures like this .	我們拍攝了這樣的照片 。
tw: show me the data .	彼得:給我看數據 。
thank you very much for your attention .	非常感謝你的注意力 。
and we're going to do it .	我們要做 。
well , wait a minute .	等一下 。
he doesn't need adam .	他不需要亞當 。
so , how did it just do that ?	所以 , 這怎麼做呢 ?
there he's starting to walk .	他開始走路 。
and here are the ducks again .	這是鴨子 。
you see how this works , right ?	你可以看到這如何運作 , 對吧 ?
and be clearheaded about it .	很明顯地 ,
show me the evidence . "	給我看證據 。 」
we thought of people as a liability .	我們認為人們是有能力的 。
he called them " partons . "	他稱之為 「 零件 」 。
we actually have to do something about it .	我們真的需要做點什麼 。
and the other way is to share stories .	另一種方式是分享故事 。
so here's the quiz .	這是sz 。
that is how our women dress .	這就是我們的女性服飾的方式 。
i've been that ahole .	我就是這樣 。
we should retain those people .	我們應該維持這些人 。
and this is where the story begins .	這是故事開始的地方 。
and so this is what i tell them .	這就是我告訴他們的 。
it's just the way it is .	只是這樣 。
it did have a ram pack .	它有一塊雷姆包 。
ninetyseven percent .	93% 。
hk: yay .	哈克:好 。
and yeah , we're there .	是的 , 我們在那裡 。
now let's look to the future .	現在讓我們看看未來 。
and they masturbated .	他們和他們結合在一起 。
that's in the united states .	那是美國 。
that's what i want to know .	這就是我想要知道的 。
we're talking about our mind .	我們正在談論我們的心智 。
and he showed her the lever .	他給她看了槓桿 。
i don't know the answers .	我不知道答案 。
right ? how do you capture that ?	對吧 ? 你要如何捕捉到呢 ?
we got to our campsite .	我們去了我們的營地 。
he talked to me about his children .	他跟我談他的孩子 。
now people had to take an action .	現在人們必須採取行動 。
that's an easy question , right ?	這是個簡單的問題 , 對吧 ?
what about the rest of the pie ?	剩下的藥呢 ?
nn: thank you for asking .	尼:謝謝你要問 。
why am i telling you this story ?	為什麼我要告訴你這個故事 ?
now we say , oh , my god .	現在我們說 , 喔 , 我的天啊 。
" will my kid be all right ? "	「 我的小孩會是對嗎 ? 」
the greenest class in new york city .	紐約市最綠色的課程
can never tell if it's on .	永遠不會知道它是否存在 。
phone: hey , where are you ?	電話:嘿 , 你在哪裡 ?
and her voice was the most powerful voice .	她的聲音是最強大的聲音 。
oh , look how it lies there .	喔 , 看看那裡的謊言 。
gone , gone , gone .	去了 , 去了 。
the answer is: a power plant .	答案是:電廠 。
that's a great arm protection !	那是個很棒的軍隊保護 !
i write for those same reasons .	我寫了同樣的理由 。
everybody: i am my connectome .	每個人都:我是我的連結 。
so what happened in colombia ?	所以哥倫比亞發生了什麼事 ?
what will brain theory look like ?	大腦理論會是什麼樣子 ?
titans need not apply .	泰坦人不需要應用程式 。
" and you know , how about us ?	「 你知道嗎 ?
women lie more to protect other people .	女性更謊言來保護別人 。
so , how cheap is it ?	所以 , 價格有多便宜 ?
this fish actually has high beams .	這個魚其實有很高的游泳 。
and i remember thinking , this is it .	我記得我在想 , 這是它 。
monkey has like you have .	猴子就像你一樣 。
bg: don't go away .	布魯諾:別離開 。
and we need to do their work now .	我們現在需要做他們的工作 。
and it looked kind of like this .	它看起來像這樣 。
" why do you invest in new ideas ?	「 你為什麼要投資新點子 ?
do you have safe housing ? "	你有安全的住宅嗎 ? 」
light is incredibly fast .	光非常快 。
and the light goes through that hole .	光穿過洞 。
you can wait as long as you want .	你可以等到你想要的那麼久 。
i'm going to show you this .	我要給你們看 。
a person can never be broken .	一個人永遠不會被破碎 。
and number four: find joy .	第四:找到喜悅 。
people don't build anything this way .	人們不會這樣建造任何東西 。
see , i'm an artist .	我是藝術家 。
we did the design for that 2008 .	我們為2008年做了設計 。
what if you just see or hear it ?	如果你只是看到或聽見呢 ?
we are in excellent company .	我們在很棒的公司 。
these are quadcopters .	這些是四分之一 。
one is that we are always teaching .	第一 , 我們總是在教導 。
and i finally have stabilized .	最後我終於穩定了 。
that's a little bit scary .	這有點可怕 。
what about energy conservation ?	能源保育呢 ?
now i think it's too easy .	我覺得這太簡單了 。
they’re thinking about the same things .	他們在思考同樣的事情 。
fellas , we are the problem .	費洛斯 , 我們是問題 。
i flew here yesterday .	昨天我飛到這裡 。
he even reached 105 meters .	他甚至達到了105公尺 。
most people fled abroad .	大部分的人都逃離了阿拉伯 。
and sometimes they just capture stars .	有時候他們只是捕捉星 。
and it's a madeup word .	這是一個簡單的詞 。
it remembers that it's cancer .	它記得它是癌症 。
got a very short clip here .	這裡有個很短的影片 。
how are you sleeping ?	你要如何睡覺 ?
you can start to know where things are .	你可以開始知道事情在哪裡 。
here is a computer simulation .	這是電腦模擬 。
now , that was a long time ago .	那是很久以前 。
so let's look to the future .	讓我們看看未來 。
how do you get around it , though ?	不過 , 你要如何繞過它 ?
the west should try it out .	西方應該試試 。
you need to measure all of them .	你必須衡量它們 。
let's take a step back .	讓我們退一步 。
it's pretty obvious , right ?	很明顯 , 對吧 ?
i happen to have triplets .	我剛好有三次 。
we actually do it all the time .	我們一直都在做 。
nm: okay . sure .	娜:好 。 當然 。
there were many other things to do .	還有許多其他事情要做
so what's going to happen ?	那麼 , 會發生什麼事 ?
we started with sports .	我們從運動開始 。
okay , what about the sun ?	好 , 太陽呢 ?
dc: there we go .	dc:我們去了 。
it's actually about three percent .	實際上大約是3% 。
and i said , " yes . "	我說: 「 是的 。 」
you really can make this change happen .	你真的可以做出改變 。
and they just make better decisions .	他們只是做出更好的決定 。
and what did they notice ?	他們注意到什麼 ?
there's nothing special about it .	沒有什麼特別的 。
thank you , thank you so much .	謝謝 , 非常謝謝 。
now , think just for a second .	現在 , 想想一下 。
imagine that orchestration .	想像一下 ,
first up is dual processing .	首先是雙重處理 。
well , i started feeling stronger .	我開始感覺更強壯 。
and they didn't stop there .	他們沒有停在那裡 。
the first is intensity .	第一是強度 。
