maybe you've thought about them , too .	也許你也想過他們 。
this is not a real incision .	這不是真正的關注 。
because the data just doesn't lie .	因為這些數據並不謊言 。
that's what broke my heart .	這就是我心碎的原因 。
but there's an important caveat .	但 , 有一個很重要的洞穴 。
so to do that , it's easy .	為了做到這一點 , 很容易 。
you're very happy about this part .	你對這部分很高興 。
it didn't exactly work out that way .	這樣做並不會成功 。
or how about 'ball' ? "	或 「 球會怎麼辦 ? 」
you know , i bet you are too .	你知道 , 我賭你們也是 。
it's a difficult place to work in .	很難在工作的地方工作 。
who is going to take care of my child ?	誰會照顧我的孩子 ?
why do you feel sorry for them ?	為什麼你對他們感到很抱歉 ?
most girls end up pregnant .	大部分的女孩最後都會懷孕 。
your parents were peaceful people .	你的父母是和平的人 。
let's talk about a few of them .	我們來談談其中幾個 。
that's power if i ever saw it .	如果我曾經看過它的話 , 那就是權力 。
i witnessed killing . . .	我目擊了殺人 。
but it hasn't always been easy .	但它並不總是很容易 。
that's the operative word .	這是一個相反的詞 。
now , the recession .	現在 , 接受了 。
the mechanism isn't clear .	機制並不清楚 。
a terrorist attack .	恐怖分子攻擊 。
they hoped that other people would do so .	他們希望其他人會這樣做 。
it's on this side of the brain .	它在大腦的這一邊 。
" did anybody hear that ? "	「 有人聽過嗎 ? 」
and within it , the amazement .	在裡面 , 令人驚訝的是 。
on some days , i could do no work .	幾天 , 我無法做任何工作 。
brownway: good morning .	布朗克:早上好早晨 。
it's not too difficult to do that .	這樣做並不難 。
how many followers have i gained ?	我得到了多少追隨者 ?
today's its debut .	今天的目的是它的目的 。
and we have taken pictures like this .	我們拍攝了像這樣的照片 。
tw: show me the data .	tw:讓我看看資料 。
thank you very much for your attention .	非常感謝你們的注意力 。
and we're going to do it .	我們會這樣做 。
well , wait a minute .	等一下 , 等一下 。
he doesn't need adam .	他不需要亞當 。
so , how did it just do that ?	所以 , 它是怎麼做到的 ?
there he's starting to walk .	他開始走路 。
and here are the ducks again .	這邊是鴨子 。
you see how this works , right ?	你看這怎麼運作 , 對吧 ?
and be clearheaded about it .	很明顯地 , 很明顯地 ,
show me the evidence . "	給我看證據 。 」
we thought of people as a liability .	我們把人視為是有能力的 。
he called them " partons . "	他稱之為 「 零件 」 。
