maybe you've thought about them , too .	也許你也想過他們 。
this is not a real incision .	這不是真的意外 。
because the data just doesn't lie .	因為這些資料沒有謊言 。
that's what broke my heart .	這就是我的心碎 。
but there's an important caveat .	但有一個很重要的洞穴 。
so to do that , it's easy .	為了做到這一點 , 很容易 。
you're very happy about this part .	你對這個部分很開心 。
it didn't exactly work out that way .	它不是這樣運作的
or how about 'ball' ? "	或者 , 「 菸草會怎麼辦 ? 」
you know , i bet you are too .	你知道 , 我也賭注你 。
it's a difficult place to work in .	很難工作的地方 。
who is going to take care of my child ?	誰會照顧我的孩子 ?
why do you feel sorry for them ?	為什麼你覺得很抱歉 ?
most girls end up pregnant .	大部分的女孩最後都會懷孕 。
your parents were peaceful people .	你的父母是和平的人 。
let's talk about a few of them .	我們來談談其中一些 。
that's power if i ever saw it .	如果我曾經看到它 。
i witnessed killing . . .	我目擊了殺戮 。
but it hasn't always been easy .	但它並非總是很簡單 。
that's the operative word .	這就是合作的字 。
now , the recession .	現在 , 退休 。
the mechanism isn't clear .	機制並不清楚 。
a terrorist attack .	恐怖分子攻擊 。
they hoped that other people would do so .	他們希望其他人會這樣做 。
it's on this side of the brain .	它在大腦的這一邊 。
" did anybody hear that ? "	「 有人聽過嗎 ? 」
and within it , the amazement .	在裡面 , 零和 。
on some days , i could do no work .	幾天 , 我沒辦法做 。
brownway: good morning .	布朗·布朗:好早上 。
it's not too difficult to do that .	這不太困難 。
how many followers have i gained ?	我得到了多少追隨者 ?
today's its debut .	今天它的貢獻 。
and we have taken pictures like this .	我們拍了像這樣的照片 。
tw: show me the data .	tw:給我看資料 。
thank you very much for your attention .	非常感謝 。
and we're going to do it .	我們要做 。
well , wait a minute .	等一下 。
he doesn't need adam .	他不需要亞當 。
so , how did it just do that ?	那怎麼辦 ?
there he's starting to walk .	他開始走路 。
and here are the ducks again .	這是鴨子 。
you see how this works , right ?	你看這怎麼運作 , 對吧 ?
and be clearheaded about it .	很清楚 。
show me the evidence . "	給我看證據 。 」
we thought of people as a liability .	我們認為人是有能力的 。
he called them " partons . "	他稱之為 「 部分 」 。
we actually have to do something about it .	我們必須做點什麼 。
and the other way is to share stories .	另一種方式是分享故事 。
so here's the quiz .	這是sz 。
that is how our women dress .	這就是我們的婦女穿著的 。
i've been that ahole .	我就是這樣 。
we should retain those people .	我們應該保持這些人 。
and this is where the story begins .	這是故事開始的地方 。
and so this is what i tell them .	這就是我告訴他們 。
it's just the way it is .	它只是這樣 。
it did have a ram pack .	它確實有種兔子 。
ninetyseven percent .	9% 。
hk: yay .	hk:yay 。
and yeah , we're there .	是的 , 我們在那裡 。
now let's look to the future .	現在我們來看看未來 。
and they masturbated .	他們會很驚訝 。
that's in the united states .	這是美國 。
that's what i want to know .	這就是我想要知道的 。
we're talking about our mind .	我們在談我們的心態 。
and he showed her the lever .	然後他給她看了這條河 。
i don't know the answers .	我不知道答案 。
right ? how do you capture that ?	對吧 ? 你要如何捕捉到 ?
we got to our campsite .	我們要到我們的營地 。
he talked to me about his children .	他跟我談到他的孩子 。
now people had to take an action .	現在人們必須採取行動 。
that's an easy question , right ?	這是一個簡單的問題 , 對吧 ?
what about the rest of the pie ?	其他的藥呢 ?
nn: thank you for asking .	尼安:謝 。
why am i telling you this story ?	為什麼我要告訴你這個故事 ?
now we say , oh , my god .	現在我們說 , 喔 , 我的天啊 。
" will my kid be all right ? "	「 我的孩子會是對的嗎 ? 」
the greenest class in new york city .	紐約最綠色的課 。
can never tell if it's on .	永遠不會知道它是否存在 。
phone: hey , where are you ?	電話:嘿 , 你在哪裡 ?
and her voice was the most powerful voice .	她的聲音是最強大的聲音 。
oh , look how it lies there .	喔 , 看看那裡的謊言 。
gone , gone , gone .	去吧 , 去吧 。
the answer is: a power plant .	答案是:一個權力植物 。
that's a great arm protection !	這是一個很棒的軍隊保護 !
i write for those same reasons .	我寫了同樣的理由 。
everybody: i am my connectome .	大家:我是我的連結 。
so what happened in colombia ?	哥倫比亞發生了什麼事 ?
what will brain theory look like ?	大腦理論會是什麼樣子 ?
titans need not apply .	蒂娜不需要應用 。
" and you know , how about us ?	「 你知道嗎 ?
women lie more to protect other people .	女性會更能保護別人 。
so , how cheap is it ?	所以 , 便宜是什麼 ?
this fish actually has high beams .	這個魚其實有高水流 。
and i remember thinking , this is it .	我記得 , 這是這樣 。
monkey has like you have .	猴子有你有的 。
bg: don't go away .	bg:不要離開 。
and we need to do their work now .	我們現在需要做他們的工作 。
and it looked kind of like this .	它看起來像這樣 。
" why do you invest in new ideas ?	「 你為什麼要投資新點子 ?
do you have safe housing ? "	你有安全的住房嗎 ? 」
light is incredibly fast .	光很快 。
and the light goes through that hole .	光穿透了那個洞 。
you can wait as long as you want .	只要你想要的話 , 你就可以等待 。
i'm going to show you this .	我要給各位看 。
a person can never be broken .	一個人永遠無法破壞 。
and number four: find joy .	第四:找到喜悅 。
people don't build anything this way .	人們不會這樣建造任何東西 。
see , i'm an artist .	我是藝術家 。
we did the design for that 2008 .	我們在2008年為此做設計 。
what if you just see or hear it ?	如果你只能看到或聽到它呢 ?
we are in excellent company .	我們在昂貴的公司 。
these are quadcopters .	這些是四分之一 。
one is that we are always teaching .	第一 , 我們總是在教導 。
and i finally have stabilized .	我終於已經穩定了 。
that's a little bit scary .	這有點可怕 。
what about energy conservation ?	能源保育呢 ?
now i think it's too easy .	我認為這太簡單了 。
they’re thinking about the same things .	他們在想同樣的事情 。
fellas , we are the problem .	費洛杉磯 , 我們是問題 。
i flew here yesterday .	昨天我來到這裡 。
he even reached 105 meters .	他甚至接近105公尺 。
most people fled abroad .	大部分人都把阿拉伯帶走了 。
and sometimes they just capture stars .	有時候他們只能捕捉星星 。
and it's a madeup word .	這是一個很蠢的字 。
it remembers that it's cancer .	它記得它是癌症 。
got a very short clip here .	這裡有個很短的影片 。
how are you sleeping ?	你怎麼睡覺 ?
you can start to know where things are .	你可以開始知道事情在哪裡 。
here is a computer simulation .	這是電腦模擬 。
now , that was a long time ago .	那是很久以前的事 。
so let's look to the future .	讓我們來看看未來 。
how do you get around it , though ?	但你要怎麼走 ?
the west should try it out .	西方應該試試 。
you need to measure all of them .	你必須衡量它們 。
let's take a step back .	讓我們回到一步 。
it's pretty obvious , right ?	很明顯 , 對吧 ?
i happen to have triplets .	我剛剛發生了三次 。
we actually do it all the time .	我們真的一直都在做 。
nm: okay . sure .	娜:好 。 當然 。
there were many other things to do .	還有許多其他事情 。
so what's going to happen ?	那會發生什麼事 ?
we started with sports .	我們從運動開始 。
okay , what about the sun ?	好 , 太陽呢 ?
dc: there we go .	dc:我們來了 。
it's actually about three percent .	實際上大約有3% 。
