maybe you've thought about them , too .	也許你也想過他們 。
this is not a real incision .	這不是一個真正的關聯 。
because the data just doesn't lie .	因為數據並不謊言 。
that's what broke my heart .	這就是我心碎的 。
but there's an important caveat .	但有個很重要的洞穴 。
so to do that , it's easy .	這樣做 , 很容易 。
you're very happy about this part .	你很高興這部分 。
it didn't exactly work out that way .	這不是真的有效的 。
or how about 'ball' ? "	或怎麼回事呢 ? 」
you know , i bet you are too .	你知道 , 我也賭你 。
it's a difficult place to work in .	這是一個很難工作的地方 。
who is going to take care of my child ?	誰會照顧我的孩子 ?
why do you feel sorry for them ?	為什麼你對他們感到抱歉 ?
most girls end up pregnant .	大部分的女孩最後都懷孕了 。
your parents were peaceful people .	你的父母是和平的人 。
let's talk about a few of them .	咱們來談談其中一些 。
that's power if i ever saw it .	如果我看過它的力量 。
i witnessed killing . . .	我見證了殺人 。
but it hasn't always been easy .	但它並不總是很容易 。
that's the operative word .	這是一個相反的詞 。
now , the recession .	現在 , 回收 。
the mechanism isn't clear .	機制並不清楚 。
a terrorist attack .	一個恐怖攻擊 。
they hoped that other people would do so .	他們希望其他人會這樣做 。
it's on this side of the brain .	它在大腦的這一邊 。
" did anybody hear that ? "	「 有人聽過這句話嗎 ? 」
and within it , the amazement .	在裡面 , 紀念館內 。
on some days , i could do no work .	幾天 , 我做不到 。
brownway: good morning .	布朗:早上好早上 。
it's not too difficult to do that .	這不太難做到 。
how many followers have i gained ?	我收到多少追隨者 ?
today's its debut .	今天是它的毀滅 。
and we have taken pictures like this .	我們拍了像這樣的照片 。
tw: show me the data .	tw:給我看數據 。
thank you very much for your attention .	非常感謝你們的注意 。
and we're going to do it .	我們會這樣做 。
well , wait a minute .	等一下 。
he doesn't need adam .	他不需要亞當 。
so , how did it just do that ?	所以 , 這怎麼做 ?
there he's starting to walk .	他開始走路 。
and here are the ducks again .	這是鴨子 。
you see how this works , right ?	你看 , 這是怎麼運作的 , 對吧 ?
and be clearheaded about it .	很明顯地 ,
show me the evidence . "	給我看證據 。 」
we thought of people as a liability .	我們認為人們是有能力的 。
he called them " partons . "	他稱之為 「 零件 」 。
we actually have to do something about it .	我們必須做點什麼 。
and the other way is to share stories .	另一種方式是分享故事 。
so here's the quiz .	所以 , 這裡是sz 。
that is how our women dress .	這就是我們女性的裙子 。
i've been that ahole .	我一直這樣做 。
we should retain those people .	我們應該要維持那些人 。
and this is where the story begins .	這是故事開始的地方 。
and so this is what i tell them .	這就是我告訴他們的 。
it's just the way it is .	只是這樣 。
it did have a ram pack .	它有一支強暴包裝 。
ninetyseven percent .	97% 。
hk: yay .	哈克:好 。
and yeah , we're there .	沒錯 , 我們在那裡 。
now let's look to the future .	現在我們來看看未來 。
and they masturbated .	他們很震驚 。
that's in the united states .	這是美國的 。
that's what i want to know .	這就是我想要知道的 。
we're talking about our mind .	我們在談論我們的心智 。
and he showed her the lever .	他給她看透鏡 。
i don't know the answers .	我不知道答案 。
right ? how do you capture that ?	對吧 ? 你要如何捕捉到這一點 ?
we got to our campsite .	我們到我們的營地 。
he talked to me about his children .	他跟我談到他的孩子 。
now people had to take an action .	現在人們必須採取行動 。
that's an easy question , right ?	這是一個很簡單的問題 , 對吧 ?
what about the rest of the pie ?	剩下的管子呢 ?
nn: thank you for asking .	諾曼:謝謝你要問 。
why am i telling you this story ?	為什麼我要告訴你這個故事 ?
now we say , oh , my god .	我們說 , 喔 , 我的天啊 。
" will my kid be all right ? "	「 我的孩子會是對的 ? 」
the greenest class in new york city .	紐約最綠色的教室 。
can never tell if it's on .	永遠不會告訴它是否存在 。
phone: hey , where are you ?	電話:嘿 , 你在哪裡 ?
and her voice was the most powerful voice .	她的聲音是最強大的聲音 。
oh , look how it lies there .	喔 , 看看它是怎麼說的 。
gone , gone , gone .	去吧 , 去吧 。
the answer is: a power plant .	答案是:電廠 。
that's a great arm protection !	這是一個很棒的軍隊保護 。
i write for those same reasons .	我寫了同樣的理由 。
everybody: i am my connectome .	大家:我是我的連結 。
so what happened in colombia ?	所以 , 哥倫比亞發生了什麼事 ?
what will brain theory look like ?	大腦理論會是什麼樣子 ?
titans need not apply .	蒂安娜不需要應用程式 。
" and you know , how about us ?	「 你知道嗎 ?
women lie more to protect other people .	女性更能保護其他人 。
so , how cheap is it ?	所以 , 便宜有多便宜 ?
this fish actually has high beams .	這魚其實有很高的游泳 。
and i remember thinking , this is it .	我記得我在想 , 這是它 。
monkey has like you have .	猴子就像你一樣 。
bg: don't go away .	bg:不要離開 。
and we need to do their work now .	我們現在要做他們的工作 。
and it looked kind of like this .	這看起來有點像這樣 。
" why do you invest in new ideas ?	「 為什麼你投資新點子 ?
do you have safe housing ? "	你有安全的住宅嗎 ? 」
light is incredibly fast .	光速非常快 。
and the light goes through that hole .	光穿越那洞 。
you can wait as long as you want .	只要你想要的話 , 你就可以等待 。
i'm going to show you this .	我要給你們看 。
a person can never be broken .	一個人永遠不會被破壞 。
and number four: find joy .	第四:找到喜悅 。
people don't build anything this way .	人們不這樣做 。
see , i'm an artist .	我是個藝術家 。
we did the design for that 2008 .	我們為2008年做設計 。
what if you just see or hear it ?	如果你只是看到或聽到它呢 ?
we are in excellent company .	我們在昂貴的公司裡 。
these are quadcopters .	這些都是四軸 。
one is that we are always teaching .	第一 , 我們總是在教 。
and i finally have stabilized .	最後我終於穩定了 。
that's a little bit scary .	這有點可怕 。
what about energy conservation ?	能源保育是什麼 ?
now i think it's too easy .	我覺得這太簡單了 。
they’re thinking about the same things .	他們在思考同樣的事 。
fellas , we are the problem .	費洛斯 , 我們是問題 。
i flew here yesterday .	昨天我來到這裡 。
he even reached 105 meters .	他甚至接近105公尺 。
most people fled abroad .	大部分的人都逃離阿拉伯 。
and sometimes they just capture stars .	有時他們只是捕捉星 。
and it's a madeup word .	這是一個愚蠢的詞 。
it remembers that it's cancer .	它記得它是癌症 。
got a very short clip here .	這裡有個很短的晶片 。
