maybe you've thought about them , too .	也許你也想過他們 。
this is not a real incision .	這不是真正的關聯 。
because the data just doesn't lie .	因為數據並不謊言 。
that's what broke my heart .	這就是我心碎的原因 。
but there's an important caveat .	但有個很重要的洞穴 。
so to do that , it's easy .	為了做到這一點 , 很容易 。
you're very happy about this part .	你對這個部分很高興 。
it didn't exactly work out that way .	這樣就沒用了 。
or how about 'ball' ? "	或者 , 「 芭蕾會如何 ? 」
you know , i bet you are too .	你知道 , 我也賭你 。
it's a difficult place to work in .	很難工作的地方 。
who is going to take care of my child ?	誰會照顧我的孩子 ?
why do you feel sorry for them ?	為什麼你對他們感到抱歉 ?
most girls end up pregnant .	大部分的女孩最後都懷孕了 。
your parents were peaceful people .	你的父母是和平的人 。
let's talk about a few of them .	我們來談談其中一些 。
that's power if i ever saw it .	如果我看過它的話 , 那就有權力了 。
i witnessed killing . . .	我目睹了殺戮 。
but it hasn't always been easy .	但它並不總是很容易 。
that's the operative word .	這是操作詞 。
now , the recession .	現在 , 衰退 。
the mechanism isn't clear .	機制並不清楚 。
a terrorist attack .	恐怖份子攻擊 。
they hoped that other people would do so .	他們希望其他人會這樣做 。
it's on this side of the brain .	這是大腦的一面 。
" did anybody hear that ? "	「 有人聽過嗎 ? 」
and within it , the amazement .	在裡面 , 迷人 。
on some days , i could do no work .	幾天 , 我做不到工作 。
brownway: good morning .	布朗克:早上好 。
it's not too difficult to do that .	這樣做並不難 。
how many followers have i gained ?	我收到多少追隨者 ?
today's its debut .	現今它的預算 。
and we have taken pictures like this .	我們有像這樣的照片 。
tw: show me the data .	tw:讓我看看資料 。
thank you very much for your attention .	謝謝大家的注意力
and we're going to do it .	我們要這麼做 。
well , wait a minute .	等一下 。
he doesn't need adam .	他不需要亞當 。
so , how did it just do that ?	那麼 , 怎麼做呢 ?
there he's starting to walk .	他開始走路 。
and here are the ducks again .	這是鴨子 。
you see how this works , right ?	你可以看到這是怎麼運作的 , 對吧 ?
and be clearheaded about it .	很清楚的說法 。
show me the evidence . "	給我看證據 。 」
we thought of people as a liability .	我們認為人們是有能力的 。
he called them " partons . "	他稱之為 「 零件 」 。
we actually have to do something about it .	我們必須做一些關於它的事 。
and the other way is to share stories .	另一種方式是分享故事 。
so here's the quiz .	這裡是z 。
that is how our women dress .	這就是我們女性的跳動方式 。
i've been that ahole .	我就是這樣 。
we should retain those people .	我們應該保留那些人 。
and this is where the story begins .	這也是故事開始的地方 。
and so this is what i tell them .	這就是我告訴他們的 。
it's just the way it is .	只是這樣 。
it did have a ram pack .	它確實有一塊拉姆包 。
ninetyseven percent .	90% 。
hk: yay .	哈克:耶 !
and yeah , we're there .	是的 , 我們在那裡 。
now let's look to the future .	現在讓我們看看未來 。
and they masturbated .	他們很驚訝 。
that's in the united states .	這是美國 。
